"","subID","time","block","difficulty","diffQ","diff","method","region","slopes","ints"
"5351","l05","prac","b09","E1","Q3",7,"FOOOF","parietal",-1.711240088,1.598144596
"5352","l05","prac","b09","E1","Q3",7,"FOOOF","occipital",-1.65021837,1.502202501
"5353","l05","prac","b10","E3","Q3",9,"LMER","frontal",-1.364768933,2.809672817
"5354","l05","prac","b10","E3","Q3",9,"LMER","central",-1.858368391,4.329447757
"5355","l05","prac","b10","E3","Q3",9,"LMER","parietal",-1.817722859,4.138859804
"5356","l05","prac","b10","E3","Q3",9,"LMER","occipital",-1.544181043,3.444465465
"5357","l05","prac","b10","E3","Q3",9,"FOOOF","frontal",-1.306589746,1.12715786
"5358","l05","prac","b10","E3","Q3",9,"FOOOF","central",-1.809990777,1.757923738
"5359","l05","prac","b10","E3","Q3",9,"FOOOF","parietal",-1.822988916,1.710667799
"5360","l05","prac","b10","E3","Q3",9,"FOOOF","occipital",-1.618212522,1.483059549
"5361","l05","prac","b11","N1","Q1",1,"LMER","frontal",-0.97281421,1.96442763
"5362","l05","prac","b11","N1","Q1",1,"LMER","central",-1.379296561,3.330076234
"5363","l05","prac","b11","N1","Q1",1,"LMER","parietal",-1.508902659,3.628155785
"5364","l05","prac","b11","N1","Q1",1,"LMER","occipital",-1.445131136,3.473207769
"5365","l05","prac","b11","N1","Q1",1,"FOOOF","frontal",-0.908131179,0.750030408
"5366","l05","prac","b11","N1","Q1",1,"FOOOF","central",-1.419721535,1.395053668
"5367","l05","prac","b11","N1","Q1",1,"FOOOF","parietal",-1.600806113,1.523643724
"5368","l05","prac","b11","N1","Q1",1,"FOOOF","occipital",-1.615354739,1.495846595
"5369","l05","prac","b12","N2","Q1",2,"LMER","frontal",-0.805329424,1.565635061
"5370","l05","prac","b12","N2","Q1",2,"LMER","central",-1.313924207,3.106706655
"5371","l05","prac","b12","N2","Q1",2,"LMER","parietal",-1.509121424,3.51259477
"5372","l05","prac","b12","N2","Q1",2,"LMER","occipital",-1.526585267,3.505922646
"5373","l05","prac","b12","N2","Q1",2,"FOOOF","frontal",-0.884559715,0.717790783
"5374","l05","prac","b12","N2","Q1",2,"FOOOF","central",-1.286653199,1.256938694
"5375","l05","prac","b12","N2","Q1",2,"FOOOF","parietal",-1.551856237,1.44701325
"5376","l05","prac","b12","N2","Q1",2,"FOOOF","occipital",-1.694949211,1.525493667
"5377","l05","prac","b13","N3","Q1",3,"LMER","frontal",-0.875995205,1.814644081
"5378","l05","prac","b13","N3","Q1",3,"LMER","central",-1.416739353,3.402856398
"5379","l05","prac","b13","N3","Q1",3,"LMER","parietal",-1.592587244,3.770940866
"5380","l05","prac","b13","N3","Q1",3,"LMER","occipital",-1.59135423,3.717901512
"5381","l05","prac","b13","N3","Q1",3,"FOOOF","frontal",-0.975616334,0.843414521
"5382","l05","prac","b13","N3","Q1",3,"FOOOF","central",-1.387235488,1.391626389
"5383","l05","prac","b13","N3","Q1",3,"FOOOF","parietal",-1.591358283,1.536154027
"5384","l05","prac","b13","N3","Q1",3,"FOOOF","occipital",-1.754998873,1.623159576
"5385","l05","prac","b14","P1","Q2",4,"LMER","frontal",-1.057452228,2.15970655
"5386","l05","prac","b14","P1","Q2",4,"LMER","central",-1.490932902,3.542519034
"5387","l05","prac","b14","P1","Q2",4,"LMER","parietal",-1.647287778,3.837754455
"5388","l05","prac","b14","P1","Q2",4,"LMER","occipital",-1.572926275,3.646428967
"5389","l05","prac","b14","P1","Q2",4,"FOOOF","frontal",-1.142962619,0.974070514
"5390","l05","prac","b14","P1","Q2",4,"FOOOF","central",-1.476255282,1.472918267
"5391","l05","prac","b14","P1","Q2",4,"FOOOF","parietal",-1.658549708,1.595025874
"5392","l05","prac","b14","P1","Q2",4,"FOOOF","occipital",-1.682249265,1.549072818
"5393","l05","prac","b15","P2","Q2",5,"LMER","frontal",-0.942227304,1.772776441
"5394","l05","prac","b15","P2","Q2",5,"LMER","central",-1.473347722,3.383675958
"5395","l05","prac","b15","P2","Q2",5,"LMER","parietal",-1.568945321,3.575358014
"5396","l05","prac","b15","P2","Q2",5,"LMER","occipital",-1.535251904,3.528944094
"5397","l05","prac","b15","P2","Q2",5,"FOOOF","frontal",-0.870304512,0.664693824
"5398","l05","prac","b15","P2","Q2",5,"FOOOF","central",-1.449858504,1.394173655
"5399","l05","prac","b15","P2","Q2",5,"FOOOF","parietal",-1.567302416,1.470669088
"5400","l05","prac","b15","P2","Q2",5,"FOOOF","occipital",-1.623730578,1.47610371
"5401","l05","prac","b16","P3","Q2",6,"LMER","frontal",-0.880085871,1.778113671
"5402","l05","prac","b16","P3","Q2",6,"LMER","central",-1.376691267,3.296743198
"5403","l05","prac","b16","P3","Q2",6,"LMER","parietal",-1.528552201,3.617056373
"5404","l05","prac","b16","P3","Q2",6,"LMER","occipital",-1.544001254,3.606083037
"5405","l05","prac","b16","P3","Q2",6,"FOOOF","frontal",-0.952389926,0.781988205
"5406","l05","prac","b16","P3","Q2",6,"FOOOF","central",-1.334314029,1.314329286
"5407","l05","prac","b16","P3","Q2",6,"FOOOF","parietal",-1.572673863,1.494172654
"5408","l05","prac","b16","P3","Q2",6,"FOOOF","occipital",-1.677373855,1.552824811
"5409","l05","prac","b17","E1","Q3",7,"LMER","frontal",-0.986062714,1.931269222
"5410","l05","prac","b17","E1","Q3",7,"LMER","central",-1.602860564,3.688843249
"5411","l05","prac","b17","E1","Q3",7,"LMER","parietal",-1.708395185,3.876726047
"5412","l05","prac","b17","E1","Q3",7,"LMER","occipital",-1.61326575,3.652211026
"5413","l05","prac","b17","E1","Q3",7,"FOOOF","frontal",-0.85708311,0.663890007
"5414","l05","prac","b17","E1","Q3",7,"FOOOF","central",-1.579793101,1.527458532
"5415","l05","prac","b17","E1","Q3",7,"FOOOF","parietal",-1.711611691,1.621935591
"5416","l05","prac","b17","E1","Q3",7,"FOOOF","occipital",-1.69918557,1.555904453
"5417","l05","prac","b18","E2","Q3",8,"LMER","frontal",-0.954041018,1.978811027
"5418","l05","prac","b18","E2","Q3",8,"LMER","central",-1.585907243,3.779214529
"5419","l05","prac","b18","E2","Q3",8,"LMER","parietal",-1.647227849,3.868100455
"5420","l05","prac","b18","E2","Q3",8,"LMER","occipital",-1.532901373,3.575554534
"5421","l05","prac","b18","E2","Q3",8,"FOOOF","frontal",-1.129388354,0.983231982
"5422","l05","prac","b18","E2","Q3",8,"FOOOF","central",-1.5390449,1.534237926
"5423","l05","prac","b18","E2","Q3",8,"FOOOF","parietal",-1.687014741,1.637238849
"5424","l05","prac","b18","E2","Q3",8,"FOOOF","occipital",-1.618905912,1.519862074
"5425","l05","prac","b19","E3","Q3",9,"LMER","frontal",-1.09911543,2.261777089
"5426","l05","prac","b19","E3","Q3",9,"LMER","central",-1.658747307,3.915425512
"5427","l05","prac","b19","E3","Q3",9,"LMER","parietal",-1.702580097,3.966955984
"5428","l05","prac","b19","E3","Q3",9,"LMER","occipital",-1.608437011,3.72000144
"5429","l05","prac","b19","E3","Q3",9,"FOOOF","frontal",-1.008422563,0.857365529
"5430","l05","prac","b19","E3","Q3",9,"FOOOF","central",-1.657211838,1.614918567
"5431","l05","prac","b19","E3","Q3",9,"FOOOF","parietal",-1.800925284,1.713266066
"5432","l05","prac","b19","E3","Q3",9,"FOOOF","occipital",-1.768643719,1.647986801
"5433","l05","prac","b20","N3","Q1",3,"LMER","frontal",-0.943746401,1.933183692
"5434","l05","prac","b20","N3","Q1",3,"LMER","central",-1.420038709,3.411969793
"5435","l05","prac","b20","N3","Q1",3,"LMER","parietal",-1.543530847,3.704020421
"5436","l05","prac","b20","N3","Q1",3,"LMER","occipital",-1.480437579,3.54356442
"5437","l05","prac","b20","N3","Q1",3,"FOOOF","frontal",-0.896477404,0.764188627
"5438","l05","prac","b20","N3","Q1",3,"FOOOF","central",-1.408745939,1.39991429
"5439","l05","prac","b20","N3","Q1",3,"FOOOF","parietal",-1.60646805,1.539048128
"5440","l05","prac","b20","N3","Q1",3,"FOOOF","occipital",-1.629683907,1.521937315
"5441","l06","prac","b01","N1","Q1",1,"LMER","frontal",-0.604658389,0.175954164
"5442","l06","prac","b01","N1","Q1",1,"LMER","central",-1.078489897,1.943673384
"5443","l06","prac","b01","N1","Q1",1,"LMER","parietal",-1.324884475,2.743809204
"5444","l06","prac","b01","N1","Q1",1,"LMER","occipital",-1.331270372,2.904478539
"5445","l06","prac","b01","N1","Q1",1,"FOOOF","frontal",-0.515728545,-0.0525965
"5446","l06","prac","b01","N1","Q1",1,"FOOOF","central",-0.99452343,0.639611769
"5447","l06","prac","b01","N1","Q1",1,"FOOOF","parietal",-1.235406772,1.000720198
"5448","l06","prac","b01","N1","Q1",1,"FOOOF","occipital",-1.327947048,1.157327396
"5449","l06","prac","b02","N3","Q1",3,"LMER","frontal",-0.598750702,0.158240509
"5450","l06","prac","b02","N3","Q1",3,"LMER","central",-1.120176027,1.996221829
"5451","l06","prac","b02","N3","Q1",3,"LMER","parietal",-1.343630722,2.752891256
"5452","l06","prac","b02","N3","Q1",3,"LMER","occipital",-1.23999517,2.759997506
"5453","l06","prac","b02","N3","Q1",3,"FOOOF","frontal",-0.502656739,-0.05739746
"5454","l06","prac","b02","N3","Q1",3,"FOOOF","central",-1.049441648,0.701693019
"5455","l06","prac","b02","N3","Q1",3,"FOOOF","parietal",-1.290534455,1.06136675
"5456","l06","prac","b02","N3","Q1",3,"FOOOF","occipital",-1.243000842,1.126168198
"5457","l06","prac","b03","N3","Q1",3,"LMER","frontal",-0.571318172,0.105498388
"5458","l06","prac","b03","N3","Q1",3,"LMER","central",-1.145140084,2.062041709
"5459","l06","prac","b03","N3","Q1",3,"LMER","parietal",-1.337878933,2.806023878
"5460","l06","prac","b03","N3","Q1",3,"LMER","occipital",-1.173609536,2.734693327
"5461","l06","prac","b03","N3","Q1",3,"FOOOF","frontal",-0.47023678,-0.104167157
"5462","l06","prac","b03","N3","Q1",3,"FOOOF","central",-1.076874445,0.722967232
"5463","l06","prac","b03","N3","Q1",3,"FOOOF","parietal",-1.256491805,1.046712005
"5464","l06","prac","b03","N3","Q1",3,"FOOOF","occipital",-1.171844106,1.093796468
"5465","l06","prac","b04","P1","Q2",4,"LMER","frontal",-0.499284859,-0.063553102
"5466","l06","prac","b04","P1","Q2",4,"LMER","central",-1.139072529,2.054100141
"5467","l06","prac","b04","P1","Q2",4,"LMER","parietal",-1.387702531,2.882811492
"5468","l06","prac","b04","P1","Q2",4,"LMER","occipital",-1.292530571,2.878909975
"5469","l06","prac","b04","P1","Q2",4,"FOOOF","frontal",-0.389122822,-0.177643927
"5470","l06","prac","b04","P1","Q2",4,"FOOOF","central",-1.089141174,0.731354561
"5471","l06","prac","b04","P1","Q2",4,"FOOOF","parietal",-1.329844899,1.099841859
"5472","l06","prac","b04","P1","Q2",4,"FOOOF","occipital",-1.28058573,1.150294476
"5473","l06","prac","b05","P1","Q2",4,"LMER","frontal",-0.522150718,0.099415376
"5474","l06","prac","b05","P1","Q2",4,"LMER","central",-1.148236704,2.130115233
"5475","l06","prac","b05","P1","Q2",4,"LMER","parietal",-1.425171462,3.003551286
"5476","l06","prac","b05","P1","Q2",4,"LMER","occipital",-1.334565601,3.016088704
"5477","l06","prac","b05","P1","Q2",4,"FOOOF","frontal",-0.370089735,-0.159159234
"5478","l06","prac","b05","P1","Q2",4,"FOOOF","central",-1.003146366,0.642652366
"5479","l06","prac","b05","P1","Q2",4,"FOOOF","parietal",-1.334810753,1.118776949
"5480","l06","prac","b05","P1","Q2",4,"FOOOF","occipital",-1.316480731,1.187084044
"5481","l06","prac","b06","P2","Q2",5,"LMER","frontal",-0.660710941,0.390628127
"5482","l06","prac","b06","P2","Q2",5,"LMER","central",-1.192202693,2.264884665
"5483","l06","prac","b06","P2","Q2",5,"LMER","parietal",-1.402665145,3.003136009
"5484","l06","prac","b06","P2","Q2",5,"LMER","occipital",-1.286576433,2.946846035
"5485","l06","prac","b06","P2","Q2",5,"FOOOF","frontal",-0.545486294,0.009726951
"5486","l06","prac","b06","P2","Q2",5,"FOOOF","central",-1.144014931,0.812540669
"5487","l06","prac","b06","P2","Q2",5,"FOOOF","parietal",-1.332475537,1.148459118
"5488","l06","prac","b06","P2","Q2",5,"FOOOF","occipital",-1.29359088,1.210667594
"5489","l06","prac","b07","P1","Q2",4,"LMER","frontal",-0.565834712,0.060608918
"5490","l06","prac","b07","P1","Q2",4,"LMER","central",-1.159567514,2.064214026
"5491","l06","prac","b07","P1","Q2",4,"LMER","parietal",-1.406850206,2.891912078
"5492","l06","prac","b07","P1","Q2",4,"LMER","occipital",-1.397409227,2.999928811
"5493","l06","prac","b07","P1","Q2",4,"FOOOF","frontal",-0.465218453,-0.135725588
"5494","l06","prac","b07","P1","Q2",4,"FOOOF","central",-1.107201908,0.699991498
"5495","l06","prac","b07","P1","Q2",4,"FOOOF","parietal",-1.395918138,1.124029876
"5496","l06","prac","b07","P1","Q2",4,"FOOOF","occipital",-1.455881622,1.234520547
"5497","l06","prac","b08","P2","Q2",5,"LMER","frontal",-0.634414064,0.169645659
"5498","l06","prac","b08","P2","Q2",5,"LMER","central",-1.130332557,2.001571204
"5499","l06","prac","b08","P2","Q2",5,"LMER","parietal",-1.33521238,2.699974921
"5500","l06","prac","b08","P2","Q2",5,"LMER","occipital",-1.394727685,2.882382911
"5501","l06","prac","b08","P2","Q2",5,"FOOOF","frontal",-0.793104121,0.124123609
"5502","l06","prac","b08","P2","Q2",5,"FOOOF","central",-1.053782703,0.646462079
"5503","l06","prac","b08","P2","Q2",5,"FOOOF","parietal",-1.273467971,0.992045702
"5504","l06","prac","b08","P2","Q2",5,"FOOOF","occipital",-1.418255148,1.146631104
"5505","l06","prac","b09","P3","Q2",6,"LMER","frontal",-0.654437019,0.188369896
"5506","l06","prac","b09","P3","Q2",6,"LMER","central",-1.169162513,2.057170682
"5507","l06","prac","b09","P3","Q2",6,"LMER","parietal",-1.416877709,2.902968629
"5508","l06","prac","b09","P3","Q2",6,"LMER","occipital",-1.461700051,3.114402382
"5509","l06","prac","b09","P3","Q2",6,"FOOOF","frontal",-0.647491534,-0.013173694
"5510","l06","prac","b09","P3","Q2",6,"FOOOF","central",-1.116843298,0.679002134
"5511","l06","prac","b09","P3","Q2",6,"FOOOF","parietal",-1.324345512,1.053911917
"5512","l06","prac","b09","P3","Q2",6,"FOOOF","occipital",-1.450454465,1.236117817
"5513","l06","prac","b10","E1","Q3",7,"LMER","frontal",-0.693422784,0.253105352
"5514","l06","prac","b10","E1","Q3",7,"LMER","central",-1.239962903,2.19443901
"5515","l06","prac","b10","E1","Q3",7,"LMER","parietal",-1.478728347,2.977558254
"5516","l06","prac","b10","E1","Q3",7,"LMER","occipital",-1.495390766,3.125981743
"5517","l06","prac","b10","E1","Q3",7,"FOOOF","frontal",-0.610250283,-0.029601208
"5518","l06","prac","b10","E1","Q3",7,"FOOOF","central",-1.232741846,0.779065189
"5519","l06","prac","b10","E1","Q3",7,"FOOOF","parietal",-1.478585997,1.169568554
"5520","l06","prac","b10","E1","Q3",7,"FOOOF","occipital",-1.57538718,1.332678099
"5521","l06","prac","b11","E1","Q3",7,"LMER","frontal",-0.623297388,0.166411719
"5522","l06","prac","b11","E1","Q3",7,"LMER","central",-1.231740299,2.257524377
"5523","l06","prac","b11","E1","Q3",7,"LMER","parietal",-1.514342028,3.198078155
"5524","l06","prac","b11","E1","Q3",7,"LMER","occipital",-1.473471833,3.222904729
"5525","l06","prac","b11","E1","Q3",7,"FOOOF","frontal",-0.502299953,-0.10338881
"5526","l06","prac","b11","E1","Q3",7,"FOOOF","central",-1.162453138,0.778364627
"5527","l06","prac","b11","E1","Q3",7,"FOOOF","parietal",-1.468031824,1.249169741
"5528","l06","prac","b11","E1","Q3",7,"FOOOF","occipital",-1.536022984,1.35547665
"5529","l06","prac","b12","P3","Q2",6,"LMER","frontal",-0.569862494,0.11514012
"5530","l06","prac","b12","P3","Q2",6,"LMER","central",-1.127283278,2.055664693
"5531","l06","prac","b12","P3","Q2",6,"LMER","parietal",-1.400427935,2.930438183
"5532","l06","prac","b12","P3","Q2",6,"LMER","occipital",-1.459312537,3.17174158
"5533","l06","prac","b12","P3","Q2",6,"FOOOF","frontal",-0.467713016,-0.097301789
"5534","l06","prac","b12","P3","Q2",6,"FOOOF","central",-1.055726566,0.69463521
"5535","l06","prac","b12","P3","Q2",6,"FOOOF","parietal",-1.377548574,1.119439152
"5536","l06","prac","b12","P3","Q2",6,"FOOOF","occipital",-1.490732928,1.283741554
"5537","l06","prac","b13","P3","Q2",6,"LMER","frontal",-0.599686832,0.21009722
"5538","l06","prac","b13","P3","Q2",6,"LMER","central",-1.171840031,2.228254299
"5539","l06","prac","b13","P3","Q2",6,"LMER","parietal",-1.405792184,3.023778003
"5540","l06","prac","b13","P3","Q2",6,"LMER","occipital",-1.464704095,3.265097842
"5541","l06","prac","b13","P3","Q2",6,"FOOOF","frontal",-0.453839702,-0.154030162
"5542","l06","prac","b13","P3","Q2",6,"FOOOF","central",-1.056737718,0.67726215
"5543","l06","prac","b13","P3","Q2",6,"FOOOF","parietal",-1.357865836,1.117596746
"5544","l06","prac","b13","P3","Q2",6,"FOOOF","occipital",-1.468011503,1.286466896
"5545","l06","prac","b14","P3","Q2",6,"LMER","frontal",-0.579357824,0.037311169
"5546","l06","prac","b14","P3","Q2",6,"LMER","central",-1.210919131,2.16988209
"5547","l06","prac","b14","P3","Q2",6,"LMER","parietal",-1.440992683,2.953966972
"5548","l06","prac","b14","P3","Q2",6,"LMER","occipital",-1.423418503,2.974705971
"5549","l06","prac","b14","P3","Q2",6,"FOOOF","frontal",-0.471120845,-0.164945231
"5550","l06","prac","b14","P3","Q2",6,"FOOOF","central",-1.13356723,0.706139039
"5551","l06","prac","b14","P3","Q2",6,"FOOOF","parietal",-1.390363053,1.098936013
"5552","l06","prac","b14","P3","Q2",6,"FOOOF","occipital",-1.423798464,1.145978044
"5553","l06","prac","b15","E1","Q3",7,"LMER","frontal",-0.654312488,0.276880547
"5554","l06","prac","b15","E1","Q3",7,"LMER","central",-1.18471346,2.179856747
"5555","l06","prac","b15","E1","Q3",7,"LMER","parietal",-1.459781393,3.006740964
"5556","l06","prac","b15","E1","Q3",7,"LMER","occipital",-1.465573181,3.118191185
"5557","l06","prac","b15","E1","Q3",7,"FOOOF","frontal",-0.738906927,0.095965909
"5558","l06","prac","b15","E1","Q3",7,"FOOOF","central",-1.137014206,0.72287279
"5559","l06","prac","b15","E1","Q3",7,"FOOOF","parietal",-1.378876465,1.105819835
"5560","l06","prac","b15","E1","Q3",7,"FOOOF","occipital",-1.506436601,1.258670788
"5561","l06","prac","b16","E1","Q3",7,"LMER","frontal",-0.531960184,0.013479168
"5562","l06","prac","b16","E1","Q3",7,"LMER","central",-1.13159748,2.022893438
"5563","l06","prac","b16","E1","Q3",7,"LMER","parietal",-1.380804184,2.820028166
"5564","l06","prac","b16","E1","Q3",7,"LMER","occipital",-1.414601814,3.008178921
"5565","l06","prac","b16","E1","Q3",7,"FOOOF","frontal",-0.4207125,-0.171808092
"5566","l06","prac","b16","E1","Q3",7,"FOOOF","central",-1.072321129,0.669068648
"5567","l06","prac","b16","E1","Q3",7,"FOOOF","parietal",-1.314303748,1.040216574
"5568","l06","prac","b16","E1","Q3",7,"FOOOF","occipital",-1.404699566,1.182583504
"5569","l06","prac","b17","E1","Q3",7,"LMER","frontal",-0.685313639,0.31527437
"5570","l06","prac","b17","E1","Q3",7,"LMER","central",-1.192286335,2.155673188
"5571","l06","prac","b17","E1","Q3",7,"LMER","parietal",-1.418547774,2.908363405
"5572","l06","prac","b17","E1","Q3",7,"LMER","occipital",-1.453014096,3.173705711
"5573","l06","prac","b17","E1","Q3",7,"FOOOF","frontal",-0.553591514,-0.069182041
"5574","l06","prac","b17","E1","Q3",7,"FOOOF","central",-1.118674375,0.703603701
"5575","l06","prac","b17","E1","Q3",7,"FOOOF","parietal",-1.326176381,1.054351986
"5576","l06","prac","b17","E1","Q3",7,"FOOOF","occipital",-1.444773988,1.228015247
"5577","l06","prac","b18","E2","Q3",8,"LMER","frontal",-0.676335797,0.304215901
"5578","l06","prac","b18","E2","Q3",8,"LMER","central",-1.187269341,2.173911605
"5579","l06","prac","b18","E2","Q3",8,"LMER","parietal",-1.411114436,2.915068588
"5580","l06","prac","b18","E2","Q3",8,"LMER","occipital",-1.370061765,2.9643771
"5581","l06","prac","b18","E2","Q3",8,"FOOOF","frontal",-0.577014379,-0.037263424
"5582","l06","prac","b18","E2","Q3",8,"FOOOF","central",-1.099389464,0.693884525
"5583","l06","prac","b18","E2","Q3",8,"FOOOF","parietal",-1.36420824,1.084112708
"5584","l06","prac","b18","E2","Q3",8,"FOOOF","occipital",-1.400027477,1.199661785
"5585","l06","prac","b19","E2","Q3",8,"LMER","frontal",-0.776654742,0.470911282
"5586","l06","prac","b19","E2","Q3",8,"LMER","central",-1.219751467,2.217845283
"5587","l06","prac","b19","E2","Q3",8,"LMER","parietal",-1.377880515,2.818334057
"5588","l06","prac","b19","E2","Q3",8,"LMER","occipital",-1.455189397,3.097788276
"5589","l06","prac","b19","E2","Q3",8,"FOOOF","frontal",-0.771743852,0.107263441
"5590","l06","prac","b19","E2","Q3",8,"FOOOF","central",-1.175562542,0.772952659
"5591","l06","prac","b19","E2","Q3",8,"FOOOF","parietal",-1.37687713,1.120082308
"5592","l06","prac","b19","E2","Q3",8,"FOOOF","occipital",-1.481269036,1.263475949
"5593","l06","prac","b20","E3","Q3",9,"LMER","frontal",-0.484220974,-0.152868215
